n,process_time,clock_time,runid
9,0.12853323999999589,0.05006527900695801,36
9,0.14629229999999893,0.07350969314575195,37
9,0.10936541999999605,0.030068159103393555,38
9,0.10724908999999627,0.038535356521606445,39
9,0.18642794700000564,0.054273366928100586,40
9,0.10497035899999929,0.03296995162963867,41
9,0.1103273099999953,0.037044525146484375,42
9,0.1172162599999993,0.042015790939331055,43
9,0.17139314799999994,0.046524763107299805,44
9,0.19875842300000102,0.05480527877807617,45
9,0.18190638600000142,0.04936647415161133,46
9,0.11573743699999994,0.033075809478759766,47
9,0.10738073099999923,0.030997276306152344,48
9,0.11409968800000314,0.033292531967163086,49
9,0.16141542999999814,0.09139347076416016,50
9,0.2240711000000033,0.09530496597290039,51
9,0.12149241899999907,0.034703731536865234,52
9,0.17736607300000173,0.04927325248718262,53
9,0.106822520999998,0.030120372772216797,54
9,0.19812304500000266,0.05586647987365723,55
9,0.11526841199999893,0.03348493576049805,56
9,0.15403031400000344,0.04793190956115723,57
9,0.11968175100000167,0.03665351867675781,58
9,0.2991885480000036,0.0755465030670166,59
9,0.12479697799999911,0.03714585304260254,60
9,0.1813225560000049,0.04529404640197754,61
9,0.17520234600000606,0.044301509857177734,62
9,0.13522509000000582,0.035666465759277344,63
9,0.10253584599999499,0.028843402862548828,64
9,0.18566396399999974,0.04804706573486328,65
9,0.12200274599999972,0.031526803970336914,66
9,0.10804883499999818,0.02891230583190918,67
9,0.10870556799999775,0.029778242111206055,68
9,0.11330996499999912,0.029046297073364258,69
9,0.17921376099999975,0.04524397850036621,70
9,0.17989651999999978,0.048743247985839844,71
9,0.12196644899999853,0.030778169631958008,72
9,0.1403021599999974,0.037531137466430664,73
9,0.11638997800000084,0.03307461738586426,74
9,0.10980809000000136,0.029227018356323242,75
9,0.11743724100000463,0.03265690803527832,76
9,0.10860574699999859,0.02851700782775879,77
9,0.18443941600000358,0.04879617691040039,78
9,0.1070602859999994,0.029077768325805664,79
9,0.12042330799999945,0.03277182579040527,80
9,0.10076018800000242,0.0285189151763916,81
9,0.09384843699999834,0.027060985565185547,82
9,0.11062451999999467,0.030803918838500977,83
9,0.10780359199999623,0.029923439025878906,84
9,0.24546285000000267,0.06040763854980469,85
9,0.09357880999999679,0.026952505111694336,86
9,0.18297203699999898,0.04790496826171875,87
9,0.1877958120000045,0.04732537269592285,88
9,0.1035683499999962,0.028559207916259766,89
9,0.19659977999999967,0.050385475158691406,90
9,0.1097693639999946,0.02846813201904297,91
9,0.19662549800000306,0.052892446517944336,92
9,0.11060461200000304,0.030747175216674805,93
9,0.09757990399999983,0.028601408004760742,94
9,0.10559939000000185,0.02919173240661621,95
9,0.10186618999999553,0.03017401695251465,96
9,0.10836226099999635,0.03133201599121094,97
9,0.12434481000000375,0.033397674560546875,98
9,0.17657239500000088,0.04500532150268555,99
10,0.16050829800000344,0.03736519813537598,0
10,0.16364984699999496,0.040187835693359375,1
10,0.14160421099999354,0.03663516044616699,2
10,0.14709040599999668,0.04351663589477539,3
10,0.2642326579999974,0.05919480323791504,4
10,0.14552728299999984,0.038784027099609375,5
10,0.26101279400000266,0.05891156196594238,6
10,0.248866636999999,0.06042885780334473,7
10,0.28025857800000153,0.06136512756347656,8
10,0.24498035999999956,0.05613994598388672,9
10,0.2621039879999998,0.0633387565612793,10
10,0.16018121099999405,0.037271738052368164,11
10,0.25872676699999886,0.06911730766296387,12
10,0.2755171100000027,0.06412649154663086,13
10,0.265081323000004,0.06149721145629883,14
10,0.288367577999999,0.06661844253540039,15
10,0.28593408200000425,0.06742143630981445,16
10,0.27323581699999977,0.07187795639038086,17
10,0.14500206900000023,0.03766369819641113,18
10,0.25195805099999546,0.06383728981018066,19
10,0.14970961499999902,0.03564596176147461,20
10,0.2579889479999977,0.06400585174560547,21
10,0.28569198600000334,0.06565332412719727,22
10,0.28272605400000117,0.06687283515930176,23
10,0.2608482039999984,0.058808326721191406,24
10,0.2644813920000004,0.0593259334564209,25
10,0.2618523410000009,0.06069636344909668,26
10,0.2894946939999983,0.06400775909423828,27
10,0.16241237300000222,0.03908348083496094,28
10,0.2725319319999997,0.06271505355834961,29
10,0.25985793899999976,0.06321263313293457,30
10,0.2765520439999989,0.06543612480163574,31
10,0.2527734929999994,0.0602719783782959,32
10,0.24983224800000414,0.06212043762207031,33
10,0.15666252099999411,0.036499977111816406,34
10,0.13571156200000445,0.033728837966918945,35
10,0.15856733199999695,0.03686928749084473,36
10,0.2579392060000032,0.06187701225280762,37
10,0.2601523419999978,0.0629270076751709,38
10,0.25845082500000416,0.05755209922790527,39
10,0.3208429650000042,0.06898808479309082,40
10,0.1537083360000011,0.03602242469787598,41
10,0.14703301899999843,0.03604245185852051,42
10,0.14233756800000208,0.0350956916809082,43
10,0.25674531299999614,0.05754733085632324,44
10,0.26546466900000354,0.0576329231262207,45
10,0.14258217300000098,0.03391575813293457,46
10,0.1498371349999985,0.03634071350097656,47
10,0.26628797499999735,0.06530165672302246,48
10,0.27091946499999864,0.06120800971984863,49
10,0.1644195350000004,0.03950977325439453,50
10,0.26074835899999727,0.06234002113342285,51
10,0.253430465000001,0.05719614028930664,52
10,0.24660300700000448,0.05524611473083496,53
10,0.42375324300000017,0.08301115036010742,54
10,0.27238521700000007,0.061244964599609375,55
10,0.27356824099999244,0.0630025863647461,56
10,0.25286564799999667,0.06363916397094727,57
10,0.15941571400000498,0.03753232955932617,58
10,0.25558028599999716,0.059860944747924805,59
10,0.26643245500000035,0.06190061569213867,60
10,0.27615788399999985,0.06362080574035645,61
10,0.27566164499999957,0.0637369155883789,62
10,0.271501090000001,0.06426692008972168,63
10,0.7284052779999968,0.14137506484985352,64
10,1.2872701759999927,0.22850775718688965,65
10,0.30617885200000217,0.06320571899414062,66
10,0.46557679800000074,0.10195755958557129,67
10,0.3360244439999889,0.0722208023071289,68
10,0.1620315410000046,0.04137563705444336,69
10,0.966739600000011,0.17204666137695312,70
10,0.3305105499999996,0.06808161735534668,71
10,0.2654278140000059,0.05520510673522949,72
10,0.3068266539999911,0.06866812705993652,73
10,0.28087625799999216,0.06714558601379395,74
10,0.26834796600000743,0.05927681922912598,75
10,0.37432600500000035,0.07983160018920898,76
10,0.15853203200001076,0.035372257232666016,77
10,0.289173071999997,0.06419587135314941,78
10,0.16513328899999635,0.03866100311279297,79
10,1.2548150840000005,0.20935344696044922,80
10,0.25158762000000934,0.05802011489868164,81
10,0.25356808800000863,0.06094670295715332,82
10,0.13808503500000313,0.033083438873291016,83
10,0.1703237950000016,0.040869712829589844,84
10,0.2734326309999915,0.05832934379577637,85
10,0.29551987199999985,0.06778287887573242,86
10,0.14076773000000742,0.03320908546447754,87
10,0.2606539909999981,0.059139251708984375,88
10,0.2563795060000018,0.060140132904052734,89
10,0.20534255199999052,0.04428982734680176,90
10,0.2614870620000005,0.06195640563964844,91
10,0.2716167300000052,0.06395339965820312,92
10,0.2540974439999957,0.06204557418823242,93
10,0.2615871930000111,0.05866289138793945,94
10,0.16225588899999366,0.03783679008483887,95
10,0.15404947099999333,0.03510642051696777,96
10,0.14509538899999086,0.033841609954833984,97
10,1.333127675,0.21842598915100098,98
10,1.2359940609999995,0.20170259475708008,99
11,0.10038673299999346,0.031919002532958984,0
11,0.09667068699999959,0.0361630916595459,1
11,0.0921893080000018,0.039037227630615234,2
11,0.08686065400000587,0.03084111213684082,3
11,0.10103220699998872,0.04060983657836914,4
11,0.08348032300000341,0.0368342399597168,5
11,0.10099523200000249,0.03383922576904297,6
11,0.0769203239999996,0.03506636619567871,7
11,0.10741154199999414,0.0344390869140625,8
11,0.0746459260000023,0.035193443298339844,9
11,0.16544452399999443,0.03904986381530762,10
11,0.13810377699999776,0.036287546157836914,11
11,0.09769818399999508,0.0364077091217041,12
11,0.0865119989999954,0.035643815994262695,13
11,0.09287071400000002,0.03424668312072754,14
11,0.08377506200000084,0.029998779296875,15
11,0.07609296400001142,0.032733917236328125,16
11,0.08770418699999993,0.03248906135559082,17
11,0.08313067099999216,0.031075477600097656,18
11,0.10153198599999769,0.03569531440734863,19
11,0.08983526900000527,0.031795501708984375,20
11,0.0992077490000014,0.03839397430419922,21
11,0.08507105699999329,0.03339648246765137,22
11,0.08224639200000183,0.03360748291015625,23
11,0.10622581400001252,0.03617262840270996,24
11,0.09231405100000245,0.03562808036804199,25
11,0.08943073000000368,0.03202676773071289,26
11,0.08785658399999363,0.035310983657836914,27
11,0.08488034199999106,0.0311887264251709,28
11,0.3098293070000011,0.08379530906677246,29
11,0.24470599799998638,0.05833148956298828,30
11,0.10441838500000244,0.03722357749938965,31
11,0.09736869600000375,0.034277915954589844,32
11,0.10677055700000437,0.03986644744873047,33
11,0.09931897500000275,0.04324674606323242,34
11,0.39994156699999905,0.10767984390258789,35
11,0.15255265599999746,0.0621640682220459,36
11,0.09313244199999815,0.03164553642272949,37
11,0.0994148019999983,0.04807543754577637,38
11,0.1750466489999951,0.07786130905151367,39
11,0.10390630399999168,0.04152035713195801,40
11,0.07237645399999337,0.032567501068115234,41
11,0.10706569399999921,0.039282798767089844,42
11,0.2818879250000066,0.06499600410461426,43
11,0.09994936100000018,0.039838314056396484,44
11,0.09334224699999538,0.04147171974182129,45
11,0.08266089599999304,0.03270411491394043,46
11,0.09519206699999927,0.0342710018157959,47
11,0.08236703400000067,0.035047292709350586,48
11,0.09795376699999281,0.03298640251159668,49
11,0.09427910899999858,0.038178443908691406,50
11,0.09622254300001032,0.03634047508239746,51
11,0.1578819960000004,0.041233062744140625,52
11,0.10129326800000626,0.03808951377868652,53
11,0.1032885030000017,0.03756356239318848,54
11,0.10083369700001299,0.033339738845825195,55
11,0.08157435700000804,0.035167694091796875,56
11,0.08304281099999855,0.0368342399597168,57
11,0.09020205400000236,0.033934593200683594,58
11,0.10540162899999928,0.03474283218383789,59
11,0.46040219500000035,0.09132885932922363,60
11,0.10144340300000465,0.03946208953857422,61
11,0.10763303500000632,0.040184974670410156,62
11,0.07569494399999144,0.0318913459777832,63
11,0.08961411199999247,0.03339433670043945,64
11,0.1071043320000058,0.03842878341674805,65
11,0.10042972699999098,0.04214620590209961,66
11,0.07895094500000255,0.036115169525146484,67
11,0.11743105200000059,0.03704667091369629,68
11,0.10586104700000476,0.051091670989990234,69
11,0.09717447199999185,0.03664112091064453,70
11,0.11216660399999512,0.03874683380126953,71
11,0.09355167100000017,0.04250454902648926,72
11,0.08656953600001316,0.04352593421936035,73
11,0.08473357199999043,0.03074812889099121,74
11,0.0896648880000015,0.037010908126831055,75
11,0.15806764999999245,0.04796433448791504,76
11,0.11469097000001227,0.045914411544799805,77
11,0.09877927300000522,0.04213523864746094,78
11,0.10389741599999525,0.04320406913757324,79
11,0.09738115300000061,0.03684091567993164,80
11,0.10290803499999868,0.03919339179992676,81
11,0.08314964499999178,0.037444353103637695,82
11,0.08143318099999419,0.03705453872680664,83
11,0.10414414499999225,0.045177459716796875,84
11,0.08545543099999975,0.041109561920166016,85
11,0.3000408869999944,0.08066344261169434,86
11,0.30414923600000066,0.07751107215881348,87
11,0.09612669700000254,0.04037165641784668,88
11,0.1449190529999953,0.040294647216796875,89
11,0.1573253870000002,0.04376697540283203,90
11,0.08210443000000112,0.037837982177734375,91
11,0.08645068199999173,0.03699493408203125,92
11,0.15352326400000038,0.04821634292602539,93
11,0.09725981800001193,0.04110288619995117,94
11,0.08158794099999511,0.03712034225463867,95
11,0.25135965700000895,0.06988143920898438,96
11,0.2924436520000029,0.07485842704772949,97
11,0.24207531400000448,0.06513738632202148,98
11,0.09561195799999211,0.037589073181152344,99
12,0.21272386799999765,0.051012516021728516,0
12,0.41549217600000077,0.08251309394836426,1
12,0.20137555000000873,0.04548811912536621,2
12,0.21568963299999666,0.048207759857177734,3
12,0.3561988959999951,0.06896615028381348,4
12,0.24091971400000034,0.051309823989868164,5
12,0.18962631499999816,0.050481319427490234,6
12,0.2509565120000019,0.054419755935668945,7
12,0.23249261600000182,0.054341793060302734,8
12,0.217252165000005,0.05268049240112305,9
12,0.2116867480000053,0.053351640701293945,10
12,0.1940094890000097,0.04627227783203125,11
12,0.20524504099999774,0.04998445510864258,12
12,0.37594287699999995,0.09980273246765137,13
12,0.39799580199999696,0.08828926086425781,14
12,0.19091830899999707,0.05148506164550781,15
12,0.34459954500000833,0.07036137580871582,16
12,0.2796227539999876,0.06513214111328125,17
12,0.26862994600000434,0.0600283145904541,18
12,0.23335423900000762,0.05010175704956055,19
12,0.19978089699999657,0.04738354682922363,20
12,0.19760538300000974,0.04627227783203125,21
12,0.20763157399998988,0.047479867935180664,22
12,0.23137451199998793,0.05076885223388672,23
12,0.2263269809999997,0.05441641807556152,24
12,0.23641657999999666,0.05061006546020508,25
12,0.30956442900000525,0.0648806095123291,26
12,0.41742836800000305,0.11035037040710449,27
12,0.2673460249999948,0.07058477401733398,28
12,0.3609313369999967,0.09176087379455566,29
12,0.20215586300000155,0.060907840728759766,30
12,0.26487480499999094,0.06484842300415039,31
12,0.20928614999999695,0.06136679649353027,32
12,0.2139483079999991,0.060269832611083984,33
12,0.24397018700000217,0.0670013427734375,34
12,0.32716302699999744,0.08285975456237793,35
12,0.45582777300001,0.10450911521911621,36
12,0.37471268100000543,0.07651901245117188,37
12,0.24836930600000073,0.05624699592590332,38
12,0.19942069100000026,0.05120587348937988,39
12,0.220567213999999,0.05141496658325195,40
12,0.206970014999996,0.049681663513183594,41
12,0.22350354700000707,0.05051612854003906,42
12,0.25409686400000453,0.06089639663696289,43
12,0.1935921120000046,0.05049586296081543,44
12,0.2182923680000073,0.049219608306884766,45
12,0.1651796100000098,0.045571088790893555,46
12,0.19590707799999052,0.0492861270904541,47
12,0.3421836400000018,0.07642173767089844,48
12,0.1990680940000118,0.04633021354675293,49
12,0.32272994500000607,0.07109284400939941,50
12,0.5117827209999888,0.09710693359375,51
12,0.3701568049999935,0.08246588706970215,52
12,0.21920879600000376,0.052794456481933594,53
12,0.22370762200000627,0.0503230094909668,54
12,0.501881338000004,0.12384867668151855,55
12,0.2528212200000013,0.09184622764587402,56
12,0.20211320600000704,0.048577308654785156,57
12,0.25743971200000715,0.05370736122131348,58
12,0.36426690599999745,0.1282808780670166,59
12,0.2278043519999926,0.0626370906829834,60
12,0.20286744000000567,0.04749345779418945,61
12,0.23647252100001026,0.049857139587402344,62
12,0.2341776820000092,0.05522346496582031,63
12,0.20845965899999896,0.048700809478759766,64
12,0.24252531000000488,0.05317068099975586,65
12,0.4551588479999964,0.0922544002532959,66
12,0.40142510399999765,0.08425784111022949,67
12,0.380446395000007,0.07574319839477539,68
12,0.37436601100000644,0.07673406600952148,69
12,0.45565611099999614,0.09299826622009277,70
12,0.42715914900000485,0.09182286262512207,71
12,1.9496010009999907,0.32401061058044434,72
12,0.42343565699999886,0.0883629322052002,73
12,0.3812782079999977,0.08293604850769043,74
12,0.407948501000007,0.08900046348571777,75
12,0.20861314700000833,0.054601430892944336,76
12,0.33311315399998875,0.07282137870788574,77
12,0.21884556000000543,0.05085277557373047,78
12,0.2970438090000016,0.07067751884460449,79
12,0.19063427199999694,0.04404115676879883,80
12,0.2132530430000088,0.05086708068847656,81
12,0.18152834900000414,0.04247927665710449,82
12,0.3934191489999961,0.07772541046142578,83
12,0.285916560000004,0.06703782081604004,84
12,0.33882398700001204,0.07776522636413574,85
12,0.19660220599999434,0.048523902893066406,86
12,0.1996466849999905,0.04550957679748535,87
12,0.21158704900000203,0.04934215545654297,88
12,1.8052707629999958,0.3059089183807373,89
12,0.401549543999991,0.0800621509552002,90
12,0.390550661000006,0.08031630516052246,91
12,0.4073569039999967,0.08768153190612793,92
12,0.3666713200000089,0.07749414443969727,93
12,0.423822911000002,0.08621525764465332,94
12,0.41187419399999214,0.08081483840942383,95
12,0.4695389999999975,0.08778834342956543,96
12,0.3388242129999952,0.0770263671875,97
12,0.42387307900000337,0.08625364303588867,98
12,0.45181799799998146,0.0864100456237793,99
13,0.12472133900001836,0.04539752006530762,0
13,0.12070986999998468,0.04360151290893555,1
13,0.2907992479999848,0.057702064514160156,2
13,0.10150636099999133,0.04068899154663086,3
13,0.2489120870000079,0.059496164321899414,4
13,0.09418743500000915,0.03903985023498535,5
13,0.2267436810000163,0.053140878677368164,6
13,0.1091182520000018,0.04404735565185547,7
13,0.1699059190000014,0.050620079040527344,8
13,0.11182826099999943,0.04150032997131348,9
13,0.11727006099999926,0.03896379470825195,10
13,0.1507297910000034,0.04125618934631348,11
13,0.12708297999998308,0.04887890815734863,12
13,0.3963600090000057,0.07800984382629395,13
13,0.3806547370000146,0.07340693473815918,14
13,0.323053582,0.06445503234863281,15
13,0.3462863910000067,0.06818079948425293,16
13,0.5603284450000103,0.11138629913330078,17
13,3.113557065000009,0.48291754722595215,18
13,0.4072339159999956,0.08017516136169434,19
13,0.2986434840000243,0.06350135803222656,20
13,0.355959753999997,0.0702507495880127,21
13,2.283248026999985,0.3711838722229004,22
13,0.6905579969999849,0.1267988681793213,23
13,0.10724897200000783,0.0430912971496582,24
13,0.44977286599998934,0.08939504623413086,25
13,0.22415263299998855,0.0517735481262207,26
13,0.8262696859999892,0.13230180740356445,27
13,0.5356280070000139,0.09904742240905762,28
13,0.12563775600000326,0.04800605773925781,29
13,0.12547469599999772,0.043096065521240234,30
13,0.12369096599999807,0.04695010185241699,31
13,0.43461694500001613,0.08074092864990234,32
13,0.7427590579999901,0.12721896171569824,33
13,0.1661470280000117,0.0427398681640625,34
13,0.4334058909999783,0.08157467842102051,35
13,0.12470641900000601,0.04622912406921387,36
13,0.15895735999998806,0.0445399284362793,37
13,0.11998744499999248,0.05261683464050293,38
13,0.11646168600000806,0.051195621490478516,39
13,0.10960835499997756,0.044359683990478516,40
13,0.17756447700000422,0.05283761024475098,41
13,0.3178481099999999,0.0664210319519043,42
13,0.42512266599999293,0.08092164993286133,43
13,0.15196967399998584,0.04441332817077637,44
13,0.3588525590000131,0.06830215454101562,45
13,0.14662975600001005,0.045963287353515625,46
13,0.12311496300000613,0.03942680358886719,47
13,0.11566572300000644,0.044850826263427734,48
13,0.1369630640000139,0.04266858100891113,49
13,0.5250336059999938,0.10118222236633301,50
13,0.27637885100000403,0.05733895301818848,51
13,0.4483447210000122,0.08477520942687988,52
13,0.27444825500001,0.058411598205566406,53
13,0.10751635500000134,0.04421830177307129,54
13,1.2465847639999765,0.20965027809143066,55
13,0.12033476299998824,0.04684758186340332,56
13,0.18123513599999796,0.05292010307312012,57
13,0.21458231299999397,0.05227541923522949,58
13,0.11339259199999674,0.04787468910217285,59
13,0.30492491500001506,0.059072017669677734,60
13,0.12894410100000187,0.0502161979675293,61
13,0.14184977100001106,0.041538238525390625,62
13,0.1290239250000127,0.04194283485412598,63
13,0.17638402100001827,0.047525644302368164,64
13,0.30773729199998456,0.06377720832824707,65
13,0.17950803700000506,0.050423622131347656,66
13,0.44709445499998424,0.08643317222595215,67
13,0.1815747199999862,0.04663991928100586,68
13,0.28764923600002135,0.06214785575866699,69
13,0.2690549689999955,0.05618619918823242,70
13,0.3598939070000142,0.07224106788635254,71
13,0.1190656150000109,0.047458648681640625,72
13,0.17759408800000642,0.05539417266845703,73
13,0.13346818600001598,0.04664134979248047,74
13,0.22655798400001004,0.05023622512817383,75
13,0.11896750300002168,0.04698443412780762,76
13,0.1432606660000033,0.04664874076843262,77
13,0.47254192100001546,0.08930754661560059,78
13,0.11012283599998796,0.04511284828186035,79
13,0.1284084400000154,0.045993804931640625,80
13,0.25274011999999857,0.053433895111083984,81
13,0.09759874599998852,0.038329362869262695,82
13,0.1658589319999919,0.05315828323364258,83
13,0.17583755999999084,0.04859185218811035,84
13,0.15149128499999165,0.04490399360656738,85
13,0.10695038000000068,0.03895115852355957,86
13,0.15690177199999766,0.04799056053161621,87
13,0.10304121799998711,0.04613971710205078,88
13,0.11749240199998212,0.04649233818054199,89
13,0.24058081399999764,0.05399203300476074,90
13,0.37942322699998954,0.07793593406677246,91
13,0.13479376899999806,0.04566144943237305,92
13,0.14105870500000606,0.04595470428466797,93
13,0.1233366369999942,0.04287433624267578,94
13,0.30561884899998404,0.06094932556152344,95
13,0.25444072900000947,0.05354905128479004,96
13,0.5741118070000084,0.1049191951751709,97
13,0.11685363500001245,0.0423274040222168,98
13,0.10130081500000188,0.04098963737487793,99
14,1.5975334959999827,0.24310827255249023,0
14,1.925620350999992,0.3450508117675781,1
14,2.0120083760000114,0.30720090866088867,2
14,3.4121713969999803,0.48267483711242676,3
14,1.8569783749999829,0.2835686206817627,4
14,2.6709427170000026,0.3835604190826416,5
14,2.482089197000022,0.3538515567779541,6
14,2.077344490999991,0.3051128387451172,7
14,2.2243889099999876,0.3254246711730957,8
14,2.0643619209999997,0.3129847049713135,9
14,2.026867119000002,0.2957184314727783,10
14,2.522741033000017,0.3892664909362793,11
14,1.9731874210000058,0.30606579780578613,12
14,1.8175456460000134,0.2702970504760742,13
14,3.186036596000008,0.48735904693603516,14
14,2.6374097949999964,0.38515162467956543,15
14,1.6609009670000034,0.2550466060638428,16
14,2.039874142000002,0.2972450256347656,17
14,2.101707134999998,0.3158595561981201,18
14,3.0365607290000014,0.4247434139251709,19
14,2.344541652999993,0.3587968349456787,20
14,1.5018948519999924,0.23243212699890137,21
14,2.4224433859999976,0.3775186538696289,22
14,1.7370463529999824,0.2751145362854004,23
14,2.1013979589999963,0.3038625717163086,24
14,2.94120419799998,0.41561222076416016,25
14,1.8017253380000113,0.27888035774230957,26
14,1.823490368999984,0.283935546875,27
14,3.2421733829999937,0.48223423957824707,28
14,2.5363739819999864,0.3557734489440918,29
14,1.6704520539999805,0.24861764907836914,30
14,1.8168095419999872,0.3007185459136963,31
14,2.134397225000015,0.3210480213165283,32
14,2.022053093000011,0.3100876808166504,33
14,1.8369828919999804,0.26964735984802246,34
14,1.9149049060000038,0.30217695236206055,35
14,2.24522780800001,0.3447413444519043,36
14,1.6565173950000087,0.24929547309875488,37
14,2.1098133020000205,0.32654452323913574,38
14,1.8043424640000012,0.270477294921875,39
14,1.7467960689999984,0.2671990394592285,40
14,2.4481289089999905,0.37283825874328613,41
14,1.8604790409999907,0.27230381965637207,42
14,1.6245897119999881,0.24102139472961426,43
14,2.1305389890000015,0.32218074798583984,44
14,2.2250137039999913,0.33463263511657715,45
14,1.813345474000016,0.2757852077484131,46
14,2.3788327789999926,0.3471255302429199,47
14,1.9191510439999888,0.27685022354125977,48
14,2.2394148239999936,0.3294234275817871,49
14,2.1230803509999987,0.31487154960632324,50
14,1.928040220000014,0.2831230163574219,51
14,2.4945749899999896,0.37590789794921875,52
14,1.8119288660000166,0.27217864990234375,53
14,1.6709000839999817,0.24335408210754395,54
14,1.5694230020000077,0.23006343841552734,55
14,3.1813187390000053,0.49791574478149414,56
14,3.046146851000003,0.4926323890686035,57
14,1.639813031000017,0.24535489082336426,58
14,1.9015701129999911,0.2851738929748535,59
14,3.049387090000039,0.45385313034057617,60
14,1.6789753569999561,0.24784421920776367,61
14,1.9083023030000277,0.29825615882873535,62
14,2.005423504000021,0.31097841262817383,63
14,1.9763658250000162,0.3183465003967285,64
14,1.881071104,0.2972581386566162,65
14,2.519990091000011,0.3651151657104492,66
14,1.818924710000033,0.2705390453338623,67
14,1.7062927630000218,0.24975252151489258,68
14,2.6966529070000433,0.40973687171936035,69
14,1.7797494790000314,0.2707343101501465,70
14,1.8449300549999634,0.28921008110046387,71
14,2.9395912310000085,0.46177124977111816,72
14,1.6961040389999766,0.2603466510772705,73
14,1.7878173010000182,0.2764763832092285,74
14,1.6149495920000163,0.2595360279083252,75
14,1.9024402219999956,0.2805333137512207,76
14,5.015240647999974,0.7542622089385986,77
14,1.786551191000001,0.26407384872436523,78
14,2.224911717999987,0.3176155090332031,79
14,1.9074888210000154,0.2932617664337158,80
14,1.7671004979999907,0.2622253894805908,81
14,1.8662433200000237,0.2730677127838135,82
14,1.7543574300000273,0.2784843444824219,83
14,1.6507991240000024,0.24473142623901367,84
14,1.8893277509999962,0.2771444320678711,85
14,2.468011453000031,0.35749125480651855,86
14,2.1027956269999777,0.31831884384155273,87
14,1.7960784969999963,0.26937341690063477,88
14,1.919470939000007,0.28757166862487793,89
14,2.2658187099999623,0.3346869945526123,90
14,2.125968393999983,0.3216395378112793,91
14,1.8677988530000107,0.28002238273620605,92
14,1.9590361319999943,0.29650330543518066,93
14,2.604382974000032,0.37355542182922363,94
14,1.8714446429999612,0.30472588539123535,95
14,2.4393799849999596,0.37186264991760254,96
14,2.3441086390000123,0.38388848304748535,97
14,2.3776636260000146,0.37016797065734863,98
14,1.9305141469999967,0.28737950325012207,99
15,1.5444849329999784,0.2508394718170166,0
15,1.8625093879999781,0.28919196128845215,1
15,1.475341818000004,0.22641754150390625,2
15,1.6033919969999602,0.2404460906982422,3
15,1.3713829890000397,0.21601080894470215,4
15,1.7392358189999868,0.2642951011657715,5
15,1.5995030740000402,0.24941110610961914,6
15,2.5510331859999837,0.3728797435760498,7
15,2.021086419000028,0.29593515396118164,8
15,1.9456000750000157,0.29350924491882324,9
15,1.6992151619999731,0.27412962913513184,10
15,1.4100235819999511,0.2229139804840088,11
15,1.756434593999984,0.26717185974121094,12
15,1.6115574949999996,0.24059534072875977,13
15,2.198563644999979,0.31734204292297363,14
15,1.9789978100000098,0.29153895378112793,15
15,2.2494419090000406,0.3243236541748047,16
15,1.4878416249999873,0.23012638092041016,17
15,1.478379738000001,0.23075175285339355,18
15,1.7865109219999908,0.2705538272857666,19
15,1.9483025970000085,0.2813880443572998,20
15,1.8773097539999526,0.2772188186645508,21
15,1.8039978400000223,0.2680795192718506,22
15,1.9942831259999707,0.2937743663787842,23
15,1.4234758569999713,0.23275184631347656,24
15,1.563338458999965,0.2645547389984131,25
15,1.4983232710000038,0.2349700927734375,26
15,1.5288086610000278,0.24539661407470703,27
15,1.6336358699999778,0.264207124710083,28
15,1.4642762189999985,0.23357486724853516,29
15,2.1203940670000065,0.31699156761169434,30
15,1.5520273309999766,0.23112082481384277,31
15,1.8746517289999929,0.28252482414245605,32
15,1.559597033999978,0.23776006698608398,33
15,1.8328653110000346,0.2786562442779541,34
15,2.0610755889999837,0.3168962001800537,35
15,1.868906084999992,0.27450990676879883,36
15,1.9293258710000032,0.2907986640930176,37
15,2.1942080080000324,0.32854580879211426,38
15,1.7781011939999871,0.25932788848876953,39
15,1.5183110720000172,0.2275078296661377,40
15,1.9185979540000062,0.28708815574645996,41
15,2.039909979000015,0.2929694652557373,42
15,1.773305874000016,0.2797083854675293,43
15,1.7155824230000007,0.2730824947357178,44
15,1.667743263000034,0.25289249420166016,45
15,2.139154712999982,0.31230688095092773,46
15,1.7291509660000202,0.2588207721710205,47
15,1.7221882420000156,0.2670307159423828,48
15,1.6857883650000076,0.2569694519042969,49
15,1.867410647999975,0.2750661373138428,50
15,1.8924551160000078,0.28847289085388184,51
15,1.5538386009999954,0.24985551834106445,52
15,2.0916317680000134,0.31105756759643555,53
15,1.5729067919999693,0.25320935249328613,54
15,1.370529753000028,0.21953821182250977,55
15,1.764128411999991,0.2639009952545166,56
15,1.6369518250000397,0.26058411598205566,57
15,1.4343133639999905,0.22489166259765625,58
15,2.0224487950000025,0.30436038970947266,59
15,1.9814646820000235,0.2868046760559082,60
15,1.6389989090000086,0.2436995506286621,61
15,1.8720730339999818,0.2923290729522705,62
15,1.7314285779999636,0.2705652713775635,63
15,1.450115889000017,0.22312068939208984,64
15,1.7346501239999839,0.2620120048522949,65
15,1.598532858999988,0.2497413158416748,66
15,2.3947436800000332,0.34601759910583496,67
15,2.3801916740000024,0.351790189743042,68
15,2.044992065000031,0.36591315269470215,69
15,1.7038704360000452,0.2523965835571289,70
15,1.5064449169999534,0.2275993824005127,71
15,1.3618379950000303,0.2255997657775879,72
15,1.8495744809999906,0.41123199462890625,73
15,1.4758073659999695,0.24758172035217285,74
