n,CPLEX_TTS_process_time,CPLEX_TTS_clock_time,runid
15,2.2154836860000273,0.230818510055542,70
15,1.2969573519999926,0.1345665454864502,71
15,1.7417148259999635,0.21244382858276367,72
15,2.1770598439999844,0.20671820640563965,73
15,1.9162864430000468,0.19869184494018555,74
15,1.8710484779999774,0.18944573402404785,75
15,1.3292669590000514,0.13376736640930176,76
15,2.3716306619999727,0.2202160358428955,77
15,1.8744827790000045,0.1718747615814209,78
15,1.2765708389999872,0.13766694068908691,79
15,2.3435320720000163,0.21015310287475586,80
15,1.5268797589999394,0.14587044715881348,81
15,1.2891481290000684,0.1312699317932129,82
15,2.0578288840000596,0.1884913444519043,83
15,1.2364122310000312,0.13329243659973145,84
15,2.414458616000047,0.2367093563079834,85
15,1.319966800999964,0.1401829719543457,86
15,2.621988293999948,0.23889827728271484,87
15,1.1101102430000083,0.12696528434753418,88
15,1.9651969849999205,0.1947183609008789,89
15,1.4076214049999862,0.14186334609985352,90
15,1.4601855770000611,0.14531564712524414,91
15,3.0348096550000037,0.26154375076293945,92
15,1.1993951889999153,0.13152813911437988,93
15,2.309586275000015,0.23510384559631348,94
15,2.4618424729999333,0.24049019813537598,95
15,2.0119591799999625,0.19407105445861816,96
15,1.1492981300000338,0.1256120204925537,97
15,1.7533742780000239,0.17627835273742676,98
15,1.2279496329999802,0.1291048526763916,99
16,1.807436947000042,0.1774766445159912,0
16,4.946362219999969,0.40123510360717773,1
16,4.097636104999992,0.3408832550048828,2
16,1.433306732999995,0.14750456809997559,3
16,4.7204489920000015,0.3859226703643799,4
16,5.866169359000082,0.47605371475219727,5
16,3.8382717389999925,0.3232758045196533,6
16,3.987144349999994,0.3346707820892334,7
16,2.973508053000046,0.25081562995910645,8
16,6.2499092479999945,0.5177299976348877,9
16,0.8506039900000815,0.10965871810913086,10
16,3.719594776000008,0.3144056797027588,11
16,1.6330842470000562,0.16605353355407715,12
16,1.1002920649999623,0.13286614418029785,13
16,9.699482279999984,0.7449171543121338,14
16,5.287156141999958,0.450636625289917,15
16,4.247143801999982,0.35677313804626465,16
16,4.782315264999966,0.39456677436828613,17
16,4.766081650999922,0.3778696060180664,18
16,5.81727588199999,0.45833754539489746,19
16,1.1340864549999878,0.12986159324645996,20
16,4.409524034000015,0.36507701873779297,21
16,1.3889316800000415,0.1515192985534668,22
16,4.16529915000001,0.42400050163269043,23
16,2.0305294860000913,0.18993592262268066,24
16,4.225471022999955,0.34888458251953125,25
16,4.347515404999967,0.3475072383880615,26
16,4.431219828000053,0.36104345321655273,27
16,6.228145796000035,0.49493408203125,28
16,6.457518327999992,0.5323324203491211,29
16,3.69389554899999,0.30982351303100586,30
16,3.8100428720000536,0.31827259063720703,31
16,5.817656896000017,0.45801806449890137,32
16,1.951334117999977,0.18790626525878906,33
16,3.3296155790000057,0.2864999771118164,34
16,4.546124618000022,0.37468647956848145,35
16,5.616841212000054,0.43523287773132324,36
16,1.1487355550000302,0.1335453987121582,37
16,3.5934224100000165,0.2974262237548828,38
16,1.682391073999952,0.1685655117034912,39
16,1.8364741819999608,0.17217731475830078,40
16,1.603215858999988,0.16460084915161133,41
16,9.581504526000003,0.7266392707824707,42
16,5.103808508999919,0.40965819358825684,43
16,4.926210458000014,0.40179991722106934,44
16,4.445055042000035,0.36501646041870117,45
16,3.8230589089999967,0.31403565406799316,46
16,2.1096020510000244,0.1945044994354248,47
16,1.4768411579999565,0.15150928497314453,48
16,2.0494525330000215,0.1920607089996338,49
16,2.582555393000007,0.23467183113098145,50
16,3.4845527400000265,0.3345499038696289,51
16,2.5502997390000246,0.23505163192749023,52
16,3.6653751169999396,0.3039095401763916,53
16,1.7787660940000478,0.17264676094055176,54
16,4.470999756000083,0.3632338047027588,55
16,4.26994946100001,0.35630083084106445,56
16,3.8240501029999905,0.3120698928833008,57
16,3.911413171999925,0.3315243721008301,58
16,6.084314629000005,0.5030157566070557,59
16,4.689877341999932,0.3778717517852783,60
16,3.8320832629999586,0.3127555847167969,61
16,4.480375805999984,0.38600897789001465,62
16,1.4873475960000633,0.15349936485290527,63
16,4.019617724999989,0.3375816345214844,64
16,1.756158007999943,0.1704111099243164,65
16,1.669454824000013,0.16677188873291016,66
16,4.609144912000033,0.37488722801208496,67
16,5.086452315000088,0.4104940891265869,68
16,1.1741694019999613,0.1303403377532959,69
16,4.552055798000083,0.36782002449035645,70
16,3.128887777999921,0.28477978706359863,71
16,5.266354812000031,0.4313011169433594,72
16,4.549440562000086,0.3650236129760742,73
16,4.281331819000002,0.3538031578063965,74
16,2.132369744000016,0.19890785217285156,75
16,2.3809384509999063,0.22150683403015137,76
16,3.71072880600002,0.31551432609558105,77
16,6.232470465999995,0.5293862819671631,78
16,1.0756837229999974,0.12443208694458008,79
16,3.708505868999964,0.31452393531799316,80
16,5.244885317000012,0.4181997776031494,81
16,1.631665534999911,0.16164660453796387,82
16,4.74821909100001,0.38708972930908203,83
16,5.404274773999987,0.4365880489349365,84
16,2.531535690000055,0.2234485149383545,85
16,0.9830111009999882,0.12421417236328125,86
16,8.349987377999923,0.7134852409362793,87
16,4.897900561999904,0.3973054885864258,88
16,3.9308101020000095,0.32424092292785645,89
16,1.0881287390000125,0.12899374961853027,90
16,1.4484060409999984,0.14640331268310547,91
16,5.3967257210000525,0.5059313774108887,92
16,3.24859854500005,0.27419567108154297,93
16,1.9505591220000724,0.18520164489746094,94
16,1.8384824249999383,0.17627453804016113,95
16,3.1126566330000287,0.27098679542541504,96
16,6.846900167000058,0.6279458999633789,97
16,3.530490415000031,0.30620908737182617,98
16,3.339533717999984,0.28551793098449707,99
17,9.441111282999941,0.7293260097503662,0
17,10.75242910499992,0.8394079208374023,1
17,8.225361571999997,0.6420931816101074,2
17,5.9098306930000035,0.5277621746063232,3
17,2.2199249730000474,0.21934199333190918,4
17,6.3312628329999825,0.5085546970367432,5
17,5.6419760879999785,0.4711039066314697,6
17,6.080605871999978,0.4913613796234131,7
17,2.1780642530000023,0.21523284912109375,8
17,7.507626961000028,0.586510181427002,9
17,2.4002704700000095,0.23146891593933105,10
17,2.2444009680000363,0.22168231010437012,11
17,4.9133642199999485,0.40895915031433105,12
17,5.1251839280000695,0.4256422519683838,13
17,10.137699428000019,0.7741985321044922,14
17,5.921394555999996,0.4815211296081543,15
17,5.372989483999845,0.4588346481323242,16
17,7.4524696100002075,0.5658771991729736,17
17,6.695179385999836,0.5653085708618164,18
17,1.7311898189998374,0.18287110328674316,19
17,5.107216330000028,0.42377233505249023,20
17,10.206532263999861,0.8857583999633789,21
17,6.263107475999959,0.5023941993713379,22
17,7.233842827999979,0.5766410827636719,23
17,2.748367121000001,0.28238940238952637,24
17,8.720150547000003,0.9421837329864502,25
17,9.539827331999959,0.7435438632965088,26
17,4.313612923999926,0.37026119232177734,27
17,6.386709977999999,0.502936840057373,28
17,12.005738994000012,0.9171130657196045,29
17,6.915593754999918,0.5447301864624023,30
17,9.003882406000002,0.7204413414001465,31
17,5.113573560999839,0.4542999267578125,32
17,10.167636400999982,0.7958579063415527,33
17,7.1755840450000505,0.6804437637329102,34
17,5.2292941620000875,0.42981433868408203,35
17,9.08217961000014,0.7452850341796875,36
17,6.484106257000121,0.5215790271759033,37
17,7.399110286999985,0.6012270450592041,38
17,4.535044278999976,0.3790249824523926,39
17,5.793156340999985,0.46622133255004883,40
17,5.578083054999979,0.44985437393188477,41
17,6.883985348000124,0.5748355388641357,42
17,9.006173263999926,0.6959431171417236,43
17,6.749320864000083,0.5429515838623047,44
17,14.049075092000066,1.022428035736084,45
17,13.725256222000098,1.0426530838012695,46
17,5.594467087000112,0.44677162170410156,47
17,5.065152442999988,0.4224522113800049,48
17,5.624408002999871,0.4659922122955322,49
17,1.759427057000039,0.1870288848876953,50
17,10.637538363999965,0.8339881896972656,51
17,6.749501409000004,0.540489912033081,52
17,1.4392129560001194,0.16263484954833984,53
17,13.223120157999801,1.0008649826049805,54
17,4.8402765580001414,0.40331459045410156,55
17,2.8085053600000265,0.2507798671722412,56
17,7.2808732410001085,0.672858715057373,57
17,8.840764286999956,0.6943457126617432,58
17,13.65500780299999,1.0451369285583496,59
17,5.8342383179999615,0.5537090301513672,60
17,8.689179978000084,0.6920382976531982,61
17,9.763254165000035,0.7472267150878906,62
17,3.9086197819999597,0.33504390716552734,63
17,6.705739012000095,0.7198319435119629,64
17,6.5473019329999715,0.5199379920959473,65
17,4.756443953999906,0.3963944911956787,66
17,10.274618185999998,1.336930513381958,67
17,4.894584528999985,0.4010744094848633,68
17,17.506822270000157,1.246821641921997,69
17,6.822432403999983,0.579369068145752,70
17,6.754045857999927,0.5348870754241943,71
17,14.352249622000045,1.0677595138549805,72
17,6.373103816000139,0.5146832466125488,73
17,6.725113492999981,0.5478894710540771,74
17,4.814512596999975,0.3930084705352783,75
17,4.4635172159999,0.3913571834564209,76
17,5.676559677999876,0.49356532096862793,77
17,5.61164974899998,0.5447347164154053,78
17,12.930420874999982,0.9774656295776367,79
17,11.305227352999964,0.8697226047515869,80
17,7.570044994,0.581714391708374,81
17,5.604948507000017,0.4551560878753662,82
17,13.809575924,1.0692987442016602,83
17,5.089474520000067,0.421093225479126,84
17,4.9296074769999905,0.4077451229095459,85
17,7.468394192999995,0.6367654800415039,86
17,6.265841736000084,0.5101892948150635,87
17,8.63718373499978,0.6569550037384033,88
17,8.116466555999978,0.6134519577026367,89
17,9.393382279999969,0.7212939262390137,90
17,10.449934718999884,0.8239724636077881,91
17,9.124744090999911,0.72806715965271,92
17,4.579342819999965,0.3815152645111084,93
17,6.079671526000084,0.5136916637420654,94
17,1.8659363950000625,0.1945805549621582,95
17,10.832470348000015,0.832181453704834,96
17,5.444940097000199,0.5250263214111328,97
17,7.750282849000087,0.6334202289581299,98
17,5.225574155000004,0.4496588706970215,99
18,7.461693902000206,0.5825381278991699,0
18,8.617093964000105,0.6665153503417969,1
18,12.795624154999814,0.9593102931976318,2
18,6.832096356999955,0.5408482551574707,3
18,9.755178182999998,0.7533752918243408,4
18,6.785268151000082,0.5352175235748291,5
18,12.234563861999959,0.9498884677886963,6
18,6.372837765999975,0.4993555545806885,7
18,8.732693619999964,0.6806254386901855,8
18,8.152256393000016,0.6597652435302734,9
18,2.202812519999952,0.2300570011138916,10
18,2.146955317999982,0.22177958488464355,11
18,11.770057637000036,0.8802018165588379,12
18,8.989562734999936,0.7139289379119873,13
18,4.046010389000003,0.3515434265136719,14
18,8.817067734000148,0.6803185939788818,15
18,17.699641014000008,1.2946536540985107,16
18,13.611683131000063,1.0494301319122314,17
18,4.035548953999978,0.34757065773010254,18
18,9.507865339999853,0.7457840442657471,19
18,12.98731189199998,0.9691007137298584,20
18,11.239219927000022,0.8710744380950928,21
18,8.437267720999898,0.7281227111816406,22
18,8.645038657000214,0.8565869331359863,23
18,9.611307505000013,0.7291812896728516,24
18,9.664175323000109,0.7441387176513672,25
18,10.619368023000106,0.8250164985656738,26
18,19.908710866000092,1.6646308898925781,27
18,17.41052729299986,1.3297805786132812,28
18,9.442871468000021,0.7249453067779541,29
18,16.82956353199984,1.3429200649261475,30
18,8.445149995000065,0.6444051265716553,31
18,12.356539729000133,0.9670727252960205,32
18,12.283056944000009,0.932532787322998,33
18,4.044568193000032,0.35593128204345703,34
18,6.359037132999902,0.5100710391998291,35
18,11.170792133000077,0.855942964553833,36
18,4.958590885999911,0.4098169803619385,37
18,14.2611384920001,1.06327486038208,38
18,11.196030155000017,0.8402225971221924,39
18,6.878645721999874,0.5720999240875244,40
18,13.102531247000115,1.047905445098877,41
18,3.567304057000001,0.3137063980102539,42
18,20.96557724000013,1.5465617179870605,43
18,11.970379711000078,0.9289474487304688,44
18,6.801566205999734,0.5501530170440674,45
18,2.895905548000428,0.27593421936035156,46
18,12.3062075859998,0.9201781749725342,47
18,9.361018218000027,0.7245426177978516,48
18,3.811046051000176,0.33655619621276855,49
18,3.9368220119999933,0.34267544746398926,50
18,9.767031951999797,0.9620523452758789,51
18,3.2717314010001246,0.3066847324371338,52
18,16.633618882000064,1.2066197395324707,53
18,8.982648248999794,0.6952250003814697,54
18,2.375396695999825,0.26503634452819824,55
18,8.173788712999794,0.6364233493804932,56
18,4.351429693999762,0.3777587413787842,57
18,14.866290380999999,1.0980634689331055,58
18,2.272304203999738,0.22828197479248047,59
18,7.1866587589997835,0.581946849822998,60
18,4.9959400440002355,0.4233393669128418,61
18,10.935679907999656,0.8532769680023193,62
18,19.15435760599985,1.3916914463043213,63
18,14.400648560999798,1.1381237506866455,64
18,10.422959294000066,0.7782657146453857,65
18,8.560241186999974,0.664313554763794,66
18,10.329011533000084,0.7970597743988037,67
18,2.2125616390003415,0.1994004249572754,68
18,6.461919794000096,0.5195071697235107,69
18,11.614631393000309,0.8954682350158691,70
18,5.013812263000091,0.42199087142944336,71
18,1.9278047810003045,0.17902445793151855,72
18,14.630221973000062,1.1046957969665527,73
18,5.89294646099961,0.4590146541595459,74
18,8.761265963999904,0.6784684658050537,75
18,11.581075729000077,0.8700790405273438,76
18,8.808383387000049,0.7003223896026611,77
18,1.4871621420002157,0.14468765258789062,78
18,13.756021669999882,1.2634496688842773,79
18,13.57144727099967,1.0313358306884766,80
18,19.592465329999868,1.4455137252807617,81
18,17.55289555199988,1.3275723457336426,82
18,19.972964732000037,1.5103185176849365,83
18,15.378195191000032,1.2001302242279053,84
18,10.14418072699982,0.7727923393249512,85
18,16.089923192999777,1.1827013492584229,86
18,9.988261256999976,0.7838060855865479,87
18,7.539683413000148,0.6030714511871338,88
18,18.218728062000082,1.3695530891418457,89
18,3.0199336279997624,0.28496527671813965,90
18,10.754095455999959,0.8377833366394043,91
18,5.035138690999702,0.40518641471862793,92
18,11.154671727999812,0.8659398555755615,93
18,9.274988868000037,0.7014355659484863,94
18,1.945908371999849,0.18259906768798828,95
18,4.639333596000142,0.39394688606262207,96
18,10.586259131000133,0.8302609920501709,97
18,4.670096360000116,0.39791107177734375,98
18,6.785039664000124,0.5381207466125488,99
19,15.237789026999963,1.1397998332977295,0
19,25.386507106999943,1.8143813610076904,1
19,31.19465741799968,2.264141321182251,2
19,12.0391364230004,0.8887596130371094,3
19,21.236955955000212,1.533527135848999,4
19,24.12275792499986,1.7283990383148193,5
19,29.680156176999844,2.1951653957366943,6
19,14.988557853999737,1.4335861206054688,7
19,116.39433952199988,8.5191810131073,8
19,33.59733594199997,2.3770530223846436,9
19,21.92521263799972,1.5634422302246094,10
19,21.88599998000018,1.5948047637939453,11
19,96.0017753369998,7.122563123703003,12
19,48.9367100000004,3.47304630279541,13
19,9.558508514000096,0.7448251247406006,14
19,37.0109541920001,2.6046736240386963,15
19,137.413578702,9.912034273147583,16
19,19.295945071999995,1.407052755355835,17
19,31.41528168600007,2.242767095565796,18
19,19.694427417000043,1.4490623474121094,19
19,29.87551462700003,2.0791962146759033,20
19,29.989133690000017,2.1291658878326416,21
19,22.787995948000116,1.6354706287384033,22
19,16.386973263000073,1.2355060577392578,23
19,29.80480651400012,2.1761019229888916,24
19,30.866567369000222,2.2103047370910645,25
19,98.31298312099989,7.195080041885376,26
19,36.02171749099989,2.477675199508667,27
19,36.00212538300002,2.6075198650360107,28
19,21.57110314600004,1.6009161472320557,29
19,28.50944136199996,2.0138919353485107,30
19,38.35806168699992,2.842802047729492,31
19,23.970264902000054,1.771599531173706,32
19,10.128371367,0.9011304378509521,33
19,156.54810357099996,11.233945369720459,34
19,12.842092538000088,1.2875068187713623,35
19,12.146893817000091,0.9120352268218994,36
19,19.248985160000302,1.410010814666748,37
19,17.998756737999884,1.321380615234375,38
19,17.931919741,1.3218152523040771,39
19,30.630879791000098,2.119539976119995,40
19,25.84356438199984,1.9561128616333008,41
19,25.5784158510005,1.869286298751831,42
19,26.827854576999925,1.8962221145629883,43
19,26.324091483000302,1.8950493335723877,44
19,12.594537232999755,1.0197205543518066,45
19,83.3955534959996,6.21257209777832,46
19,4.9754823840003155,0.4269742965698242,47
19,36.32920483500038,2.6166703701019287,48
19,15.103777526000158,1.1478157043457031,49
19,20.053525371999967,1.5841524600982666,50
19,15.790756700000202,1.2242860794067383,51
19,85.76620520800043,6.318684816360474,52
19,16.96221942200009,1.2472002506256104,53
19,12.850855500999387,0.9853208065032959,54
19,29.727560507999442,2.143220901489258,55
19,23.748699347000183,1.701852798461914,56
19,42.11122383700058,2.8929617404937744,57
19,22.936525819999588,1.6983067989349365,58
19,24.22631713699957,1.7551414966583252,59
19,11.42932146000021,0.8687045574188232,60
19,37.47968209499959,2.705160140991211,61
19,35.193664842000544,2.4878509044647217,62
19,17.200722618000327,1.2685132026672363,63
19,12.363179605999903,1.110180139541626,64
19,2.9790112579994457,0.281296968460083,65
19,21.17696419599997,1.5427172183990479,66
19,155.26629985,10.958071947097778,67
19,38.88274454200018,2.8583433628082275,68
19,104.75035574400044,7.617587089538574,69
19,9.022946850000153,0.6895320415496826,70
19,28.115621560999898,2.021005392074585,71
19,122.76414932599982,8.976070404052734,72
19,82.10228418400038,6.0922112464904785,73
19,98.01427743499971,7.068247318267822,74
19,138.45861908500046,10.067610502243042,75
19,37.85937551200004,2.7136483192443848,76
19,19.713046802999997,1.4184777736663818,77
19,12.678213421999317,1.0322299003601074,78
19,34.2050153629998,2.5464415550231934,79
19,29.554571845000282,2.1353838443756104,80
19,22.064636896000593,1.5993435382843018,81
19,22.393903931999375,1.6514849662780762,82
19,148.5366828870001,10.601938486099243,83
19,23.503501562000565,1.7181577682495117,84
19,23.586423276999994,1.7253236770629883,85
19,30.8448992929998,2.307497978210449,86
19,20.037512566999794,1.4524588584899902,87
19,27.589264003000608,2.023857593536377,88
19,35.45394899100029,2.559091329574585,89
19,25.984560058999705,1.8254783153533936,90
19,32.87101236400031,2.440155029296875,91
19,128.32522651100044,9.270017385482788,92
19,26.74962341399987,1.8919448852539062,93
19,19.964430688999528,1.4726696014404297,94
19,14.636726880999959,1.0778288841247559,95
19,37.521336088999306,2.6676244735717773,96
19,36.783067450999624,2.554102897644043,97
19,107.88015730400002,7.788768768310547,98
19,20.867738689999896,1.528090476989746,99
20,13.934719642000346,1.0728678703308105,0
20,40.22899695999968,2.7912516593933105,1
20,39.89416303999951,2.765540838241577,2
20,16.327777827999853,1.2851831912994385,3
20,24.711732798000412,1.7850828170776367,4
20,21.75310022299982,1.5842540264129639,5
20,24.247039298000345,1.8796124458312988,6
20,21.067219771000055,1.5209665298461914,7
20,30.312864302999515,2.8153417110443115,8
20,35.59857276799994,2.5143916606903076,9
20,45.174932709999666,3.307133197784424,10
20,18.534214903000247,1.4009144306182861,11
20,13.275337583999317,1.0271713733673096,12
20,19.253456931000073,1.5310933589935303,13
20,16.327488453000115,1.2262961864471436,14
20,18.072111993000362,1.3165416717529297,15
20,17.934560595999756,1.3574156761169434,16
20,20.247032620999562,1.5166993141174316,17
20,14.670751554999697,1.0880897045135498,18
20,27.086049223999908,1.9940738677978516,19
20,21.978063923999798,1.5946710109710693,20
20,16.786113507000664,1.2226197719573975,21
20,34.912595030000375,2.5043230056762695,22
20,16.653666946000158,1.5053341388702393,23
20,34.13886739899954,2.389883518218994,24
20,31.38647253199997,2.3505780696868896,25
20,19.91881710100006,1.4812726974487305,26
20,17.16499912099971,1.7176244258880615,27
20,12.498818824999944,0.953669548034668,28
20,33.207976479000536,2.3579022884368896,29
20,5.631808125000134,0.46102404594421387,30
20,41.620923401000255,2.943450450897217,31
20,7.826755819000027,0.6349568367004395,32
20,24.621657771999708,1.8131258487701416,33
20,18.716518916000496,1.3993034362792969,34
20,23.487394111999492,1.7158944606781006,35
20,21.983565784000348,1.685720443725586,36
20,15.5054137850002,1.225358486175537,37
20,22.79879133200029,1.6980760097503662,38
20,21.975394002999565,1.616485834121704,39
20,23.47350999399987,1.69535493850708,40
20,40.057699089999915,2.866575002670288,41
20,24.091175496000687,1.779069423675537,42
20,21.907082517999697,1.6018874645233154,43
20,23.74192226700052,1.8237299919128418,44
20,18.3615383690003,1.4080240726470947,45
20,24.391244552999524,1.800513744354248,46
20,22.792203469000015,1.7235307693481445,47
20,5.553092877999916,0.5265281200408936,48
20,26.910507773000063,1.9398131370544434,49
20,25.972854249000193,1.919191598892212,50
20,25.229992473000493,1.8403193950653076,51
20,40.17844272000002,2.780543565750122,52
20,21.31793494500016,1.5886256694793701,53
20,17.744207392000135,1.3165879249572754,54
20,7.991694672999984,0.6529641151428223,55
20,12.33477717400001,0.9374644756317139,56
20,17.032263963999867,1.2989459037780762,57
20,26.09120925299976,1.8907768726348877,58
20,27.99665260399979,1.9904630184173584,59
20,50.47631723900031,3.577488660812378,60
20,24.584565838000344,1.7850799560546875,61
20,23.495161495000502,1.7364847660064697,62
20,34.213275202999284,2.368490219116211,63
20,28.747634097000628,2.074451208114624,64
20,21.065269261999674,1.771681308746338,65
20,3.8158097099994848,0.3610227108001709,66
20,29.06031935199917,2.1080574989318848,67
20,29.219605342999785,2.066182851791382,68
20,20.343733996999617,1.533757209777832,69
20,14.33985950099941,1.0794575214385986,70
20,14.17720272599945,1.0614957809448242,71
20,15.141108055999212,1.1894922256469727,72
20,2.6149615529993753,0.23602056503295898,73
20,19.220875579000676,1.397432804107666,74
20,20.679985959999613,1.4889607429504395,75
20,16.6109252440001,1.282566785812378,76
20,24.413251127998592,1.7772042751312256,77
20,18.366805135001414,1.3945956230163574,78
20,4.244783328000267,0.3768806457519531,79
20,19.73875432800014,1.473083734512329,80
20,17.864852197999426,1.3091750144958496,81
20,27.009441731999686,1.951664686203003,82
20,20.506651313000475,1.474008321762085,83
20,20.083260952000273,1.4313688278198242,84
20,17.120818410001448,1.3604109287261963,85
20,28.804008679000617,2.526033401489258,86
20,30.43058324100093,2.1386830806732178,87
20,24.354591855999388,1.7989628314971924,88
20,22.034091954999894,1.5882840156555176,89
20,11.25378018900119,0.8678996562957764,90
20,33.19365068299885,2.4513542652130127,91
20,31.633214538000175,2.281693935394287,92
20,30.446300372001133,2.2273387908935547,93
20,17.182586867998907,1.3036129474639893,94
20,23.69386809900061,1.7122046947479248,95
20,16.29326979799953,1.239391565322876,96
20,28.576105940999696,2.011777639389038,97
20,4.8313535310007865,0.4008066654205322,98
20,28.620278685000812,2.0776309967041016,99
21,29.150861771000564,2.095675468444824,0
21,41.202711170999464,3.1265320777893066,1
21,171.51015325499975,12.314194917678833,2
21,252.94638030999886,17.957276105880737,3
21,243.32537950299957,17.460092067718506,4
21,136.28533857899856,10.069314002990723,5
21,255.9021553800012,18.315797567367554,6
21,166.59296544900099,12.183329820632935,7
21,144.52662532700015,10.844961404800415,8
21,283.7378990979996,20.361855268478394,9
21,51.045794577999914,3.7207767963409424,10
21,17.47151796199978,1.3137009143829346,11
21,29.23094591500012,2.3243095874786377,12
21,170.98288023900022,12.526844501495361,13
21,109.66433157900065,8.051494836807251,14
21,287.02960178800095,20.473344326019287,15
21,269.744017301,18.78799271583557,16
21,55.30019326799993,3.9357824325561523,17
21,164.98254500599978,12.29618215560913,18
21,28.3436547099991,2.0573782920837402,19
21,67.64280681499986,4.86898946762085,20
21,25.583867023000494,1.8227431774139404,21
21,164.41605511000125,12.168280363082886,22
21,47.256003116999636,3.463878631591797,23
21,38.48856433800029,2.6734423637390137,24
21,157.46428295199985,11.463008880615234,25
21,36.40504488700026,2.5966341495513916,26
21,226.01724910899975,16.190488576889038,27
21,171.08231913599957,12.297921895980835,28
21,236.20794977900005,16.73703932762146,29
21,159.74317707599948,11.655702590942383,30
21,43.534749628999634,3.646674871444702,31
21,144.0054436729988,10.805462837219238,32
21,101.81457575500099,6.830126047134399,33
21,52.675552314000015,3.6699187755584717,34
21,106.81439019299978,8.131175756454468,35
21,277.59014053900137,19.3987877368927,36
21,50.60855987100149,3.5468506813049316,37
21,240.37477740199938,17.08390712738037,38
21,217.90441583099891,15.471476793289185,39
21,233.5401580609996,16.91264533996582,40
21,186.7469123869996,13.507007837295532,41
21,235.4136379699994,17.038925409317017,42
21,155.67501302500023,11.50362253189087,43
21,270.42740411700106,19.40123414993286,44
21,238.73731027600115,17.219780445098877,45
21,204.77602157,14.686009168624878,46
21,180.42677719600033,12.91663932800293,47
21,186.50383443800092,13.631215572357178,48
21,223.4737570340003,16.209137678146362,49
21,120.3605103280006,8.908056259155273,50
21,178.95117897099772,12.902310609817505,51
21,50.65838484800042,3.5470683574676514,52
21,205.8194046159988,15.029626846313477,53
21,252.3865939899988,17.962743282318115,54
21,146.38552361500115,10.789190769195557,55
21,46.968705261999276,3.218902826309204,56
21,54.28379881500223,3.90216064453125,57
21,200.59636762599985,14.267018556594849,58
21,265.81139575600173,18.591440200805664,59
21,24.15817797999989,1.7400386333465576,60
21,37.125258285999735,2.5886118412017822,61
21,163.4305768669983,11.754944324493408,62
21,37.789075747001334,2.7965004444122314,63
21,158.6791342860015,11.470142126083374,64
21,176.78177711699755,12.759066581726074,65
21,164.08650460100034,12.371084451675415,66
21,39.710105965001276,2.8283212184906006,67
21,258.6454830469993,18.489959239959717,68
21,52.31245739000224,3.6150779724121094,69
21,143.87914955600354,10.676903486251831,70
21,19.34074494699962,1.4156370162963867,71
21,214.73382525899797,15.522830486297607,72
21,151.30086234400005,10.972707509994507,73
21,175.76538069900198,12.687912940979004,74
21,256.42104619199745,18.466552257537842,75
21,151.56309335100013,11.386122941970825,76
21,148.53516312200009,10.919663667678833,77
21,151.65280994699788,11.26399540901184,78
21,36.46374834400194,2.578688144683838,79
21,259.33433499199964,18.443583250045776,80
21,61.245017183002346,4.411093473434448,81
21,189.394779956001,13.7098867893219,82
21,134.99438442999963,9.939585208892822,83
21,189.05240933499954,13.406469583511353,84
21,207.97783235999668,14.830528736114502,85
21,36.80321518599885,2.697770595550537,86
21,42.63337695900191,3.0766854286193848,87
21,174.3406259939984,12.778596639633179,88
21,261.4437019939978,18.59048080444336,89
21,195.68705894499726,13.986316680908203,90
21,55.78283973799989,4.008577108383179,91
21,203.74227868399976,14.80871868133545,92
21,58.11545360200034,3.9289259910583496,93
21,49.714354679999815,3.6178550720214844,94
21,154.5640698850002,11.387103080749512,95
21,195.82854636999764,14.421371936798096,96
21,293.92847903000074,20.858428716659546,97
21,242.17307948600137,17.029223680496216,98
21,65.18957736700031,4.71970272064209,99
22,163.73627429599946,12.026347398757935,0
22,163.9462902080013,12.362913608551025,1
22,38.60045323099985,2.770932912826538,2
22,158.01336810500288,11.795167684555054,3
22,45.01585757299836,3.1503076553344727,4
22,36.199930643997504,2.555042266845703,5
22,273.25101392099896,19.50019907951355,6
22,40.57611418799934,2.938992977142334,7
22,75.24582304100113,5.1736390590667725,8
22,289.5921518110008,20.329278230667114,9
22,141.66881539899987,10.948896884918213,10
22,212.25039635199937,15.626744508743286,11
22,136.80481166900063,10.862658739089966,12
22,188.55119275499965,14.027933120727539,13
22,79.90718662800282,5.575592041015625,14
22,236.0361234129996,16.998223781585693,15
22,53.525526642999466,3.8300349712371826,16
22,60.63291850400128,4.195046663284302,17
22,459.9319876010013,31.886037349700928,18
22,78.82348490100048,6.110342025756836,19
22,34.46425595300025,2.5060346126556396,20
22,50.391856222999195,3.7073423862457275,21
22,202.79703886800053,15.178901672363281,22
22,192.7522317260009,14.017681360244751,23
22,79.04469009500099,7.114047050476074,24
22,177.04534132299887,12.830034732818604,25
22,77.41506785900128,5.231292009353638,26
22,212.95328686499852,15.682820558547974,27
22,45.292390741997224,3.527082681655884,28
22,46.73496375999821,3.407841682434082,29
22,63.14703979600017,4.310209512710571,30
22,347.9747439319981,24.271809577941895,31
22,84.82267402399884,5.852547645568848,32
22,187.5941748080004,13.872023344039917,33
22,69.42723779800144,5.011266469955444,34
22,188.21219055799884,14.106115341186523,35
22,55.14917499100193,3.8866169452667236,36
22,51.67724025800271,3.7148523330688477,37
22,219.3385251180007,14.361914157867432,38
22,113.73818246399969,7.895430564880371,39
